"ID","Pressure (Decibar)","Depth (Meter)","Temperature (Celsius)","Conductivity (MicroSiemens per Centimeter)","Specific conductance (MicroSiemens per Centimeter)","Salinity (Practical Salinity Scale)","Sound velocity (Meters per Second)","Density (Kilograms per Cubic Meter)"
8,25.65,25.5272451069814,11.3266883315798,36750.7324456889,50583.6536904198,32.4208958668039,1491.83204086206,1024.82599838624
8,25.35,25.2287018766547,11.3330946267705,36754.7891286125,50580.317347275,32.4193744219948,1491.84767366081,1024.82230963126
8,25.05,24.930158664558,11.3367948312117,36765.1138436088,50589.373683599,32.4263792855958,1491.86408465996,1024.82573386579
8,24.75,24.6316157993618,11.3435703187046,36772.5499286099,50590.172630459,32.4278475044929,1491.88459303848,1024.82430160715
8,24.45,24.3330716932912,11.3492646922727,36770.8339637984,50579.8869318191,32.4212884620509,1491.89167700605,1024.81682496886
8,24.15,24.034525851252,11.3509298788823,36768.0283252279,50573.7108345445,32.4172003043617,1491.88764567243,1024.81199371498
8,23.85,23.7359793620608,11.3514439416057,36770.2569486858,50576.061033164,32.4190602894702,1491.88673547903,1024.81199233047
8,23.55,23.4374319122455,11.3518934101041,36763.2518527458,50565.800573303,32.4119215324992,1491.87479132109,1024.80500904156
8,23.25,23.1388833767567,11.3557103711474,36768.0911969573,50567.1472536226,32.4134418065054,1491.88501554762,1024.80414915609
8,22.95,22.840335211572,11.3564703033276,36774.5530253592,50574.9770515996,32.4192367837474,1491.88969022369,1024.80716161229
8,22.65,22.5417869950237,11.3590606647766,36774.2063861532,50570.8972038692,32.4167481737442,1491.89081199828,1024.80340685602
8,22.35,22.2432388966973,11.3562248368016,36778.1267299477,50580.2333644926,32.423208310852,1491.88372081688,1024.8075835648
8,22.05,21.9446905334291,11.3564800693184,36771.6860356382,50571.0205794512,32.416794086717,1491.87196831383,1024.80119828981
8,21.75,21.6461410762591,11.3575749420268,36772.5869086283,50570.7365896422,32.4168418959813,1491.87091081737,1024.79968396028
8,21.45,21.3475912624825,11.3591862686759,36774.3226218233,50570.8823487959,32.4172548463102,1491.87209629954,1024.79836043171
8,21.15,21.0490414199184,11.3621046419518,36780.2406932455,50574.9612892473,32.4206209381242,1491.88139479114,1024.7990966506
8,20.85,20.7504909057682,11.3621146410155,36774.3730425386,50566.8790244917,32.4149847552433,1491.86972021607,1024.7933602073
8,20.55,20.4519392664418,11.3735383924668,36785.8312793059,50566.7483905339,32.4163150657395,1491.90628419014,1024.79098246633
8,20.25,20.1533868191835,11.3781102394714,36787.9848850467,50563.353405217,32.4145387256605,1491.91517819208,1024.78742400494
8,19.95,19.8548335527066,11.3798679324193,36788.4011268876,50561.4825144875,32.4135296938138,1491.91516428311,1024.7849688061
8,19.65,19.5562795309484,11.3854433240052,36792.2671912837,50559.0475614875,32.4125511903248,1491.92851811709,1024.78184931129
8,19.35,19.2577255390883,11.3875647285431,36800.1736329164,50566.9641640645,32.4185628148645,1491.93820248661,1024.78478438115
8,19.05,18.9591715774034,11.3940456261871,36805.0690129617,50564.6849363716,32.4177973609781,1491.95496912975,1024.78166678911
8,18.75,18.6606175804356,11.3982134282728,36814.7050297505,50572.1319293576,32.4237059468381,1491.97167065688,1024.78415248547
8,18.45,18.3620634108348,11.4018281076218,36815.1166376656,50567.6755145674,32.4210625167088,1491.97617288946,1024.78009199299
8,18.15,18.0635075263819,11.3996532652233,36803.661734614,50554.9619751141,32.4118751222428,1491.95261139251,1024.7719904694
8,17.85,17.7649512553856,11.396107752568,36807.9410166685,50565.7655303423,32.4193041572644,1491.94421316239,1024.77704871776
8,17.55,17.4663952189583,11.3978437798474,36806.5171633196,50561.3977931551,32.4165114050114,1491.94197939994,1024.77321107808
8,17.25,17.1678383678147,11.395374286901,36802.5537271963,50559.3835044607,32.4149210078434,1491.92650882186,1024.77106611278
8,16.95,16.8692817895557,11.3942399620172,36807.6853030777,50568.009307918,32.4210698926749,1491.92499029313,1024.77469471962
8,16.65,16.570724722427,11.3948238646452,36800.3119274474,50557.068313217,32.4134589225241,1491.91295036488,1024.76732043827
8,16.35,16.2721671000772,11.3929500579834,36804.0078125,50564.7491531487,32.418850138603,1491.90794065594,1024.77049352463
8,16.05,15.9736097484354,11.3924813890719,36802.8891024826,50563.8633280087,32.418291011608,1491.90069242943,1024.76878911851
8,15.75,15.67505156477,11.3987721170695,36805.8888136593,50559.2450966209,32.4158351661344,1491.91476283416,1024.76439217702
8,15.45,15.3764927244796,11.4108695414856,36820.585443138,50562.6285595647,32.4197418854857,1491.95673125815,1024.76389185473
8,15.15,15.077932800206,11.4132066751761,36815.2523584409,50552.0602550212,32.4125940101256,1491.95136537802,1024.75656128013
8,14.85,14.779372756054,11.4164026549381,36828.56369134,50565.9002624549,32.4229517989755,1491.97000817973,1024.76267924199
8,14.55,14.4808128718201,11.4150814471441,36821.6092813318,50558.1860839412,32.4174260869887,1491.95382501992,1024.75726938746
8,14.25,14.1822516834002,11.4143832007564,36817.302010726,50553.2412944472,32.4139460666474,1491.94227074013,1024.75333675781
8,13.95,13.8836904965344,11.4161030487623,36825.5713081911,50562.2076844419,32.4206611186188,1491.95139059268,1024.75689037769
8,13.65,13.5851291187636,11.4191090064578,36823.7246301413,50555.4990700236,32.4163411676284,1491.95175164429,1024.75163659626
8,13.35,13.2865671891331,11.4195320882764,36827.2691901932,50559.778062124,32.4195665746719,1491.95215806343,1024.75271238724
8,13.05,12.9880044936671,11.4206865697511,36821.3941480282,50550.1098634009,32.4129265544605,1491.94327495145,1024.7459898046
8,12.75,12.6894414883952,11.4197498181535,36827.5119457363,50559.8090728503,32.4198645322132,1491.94339346017,1024.75019601884
8,12.45,12.3908777485972,11.4241420393331,36821.4735019963,50545.4232281355,32.4102247553359,1491.94220452562,1024.74055799227
8,12.15,12.0923129157803,11.4274997643306,36829.2237405097,50551.4020709328,32.4149934568869,1491.95469899071,1024.74230329347
8,11.85,11.7937481315835,11.4317642343432,36833.3405346387,50551.1348526968,32.4154090980608,1491.96513018389,1024.74050206666
8,11.55,11.4951825898834,11.4293826965012,36827.3140233093,50546.1680892638,32.4117235776499,1491.94746020765,1024.73671379036
8,11.25,11.1966165000252,11.4287399942257,36827.758977168,50547.6705796105,32.4128484357581,1491.9416276911,1024.73634960589
8,10.95,10.8980495599934,11.4325818138139,36826.0592271091,50540.0075889571,32.4079409818982,1491.94419625325,1024.73048822495
8,10.65,10.5994819283232,11.4344885535407,36830.8238139501,50543.9012267552,32.4110585870619,1491.94964633355,1024.73121227931
8,10.35,10.3009140926136,11.4299194629977,36823.993400468,50540.8657818619,32.4085043672829,1491.92570534783,1024.72869796276
8,10.05,10.0023459308317,11.4323229604072,36828.219387867,50543.3312993657,32.4106593203887,1491.93173312106,1024.72858434425
8,9.75,9.70377789068564,11.4309856625923,36829.0907474788,50546.3825335026,32.412810711799,1491.92471026811,1024.72914323062
8,9.45,9.40521042432575,11.4316579777266,36835.4349519974,50554.15673714,32.4185574946484,1491.92901084749,1024.73213331315
8,9.15,9.10664280840124,11.4317383279629,36831.3858442203,50548.4881240908,32.4146486429753,1491.91965920953,1024.72772689981
8,8.85,8.80807406731655,11.4358832053902,36832.8622686246,50544.7638815239,32.4125844609595,1491.92669564596,1024.72402021936
8,8.55,8.50950407192133,11.4395831184302,36831.7488089205,50538.1039750315,32.4083758269022,1491.92960587826,1024.71872736365
8,8.25,8.21093348893073,11.4374792930897,36832.1606157483,50541.5870284055,32.4107491885858,1491.92017721069,1024.71959717069
8,7.95,7.91236299137121,11.4374888411405,36832.938816707,50542.6416420881,32.4116281331378,1491.91632441232,1024.71892410006
8,7.65,7.61379187288434,11.443027751304,36835.6371143625,50538.6618336678,32.4095379534221,1491.92818812876,1024.71494536295
8,7.35,7.31522125700144,11.4415600743336,36844.8809803607,50553.3804057845,32.4199979671637,1491.93068185404,1024.72198438617
8,7.05,7.01665033114646,11.4390023560988,36831.07041885,50537.9785907963,32.4088489280753,1491.90344436766,1024.7124280112
8,6.75,6.7180788974965,11.4370283700083,36837.9543395496,50550.1628253957,32.4174438892486,1491.90193448086,1024.71810911006
8,6.45,6.41950657610476,11.4454759271221,36833.1869716445,50531.9055858917,32.4054959739902,1491.91210996526,1024.70594484759
8,6.15,6.12093208360119,11.4570881207024,36843.8871845876,50530.4854060267,32.4059128013536,1491.94814692034,1024.70281680933
8,5.85,5.82235610461449,11.4650305663617,36844.7239823661,50520.6267622803,32.3998964369972,1491.96366698649,1024.69535207217
8,5.55,5.5237801173026,11.4697302272683,36860.9394055377,50536.3477818885,32.4117643059399,1491.98933891422,1024.7023699888
8,5.25,5.22520477889234,11.4762164122677,36866.0625212098,50534.3839730195,32.4112156452739,1492.00633631143,1024.6994163806
8,4.95,4.92662841496761,11.4732214680443,36858.4310144652,50528.0717344345,32.4065021994995,1491.98530770864,1024.69494128927
8,4.65,4.62805119118698,11.4764659553439,36861.3736674032,50527.611025326,32.406662431256,1491.99186168206,1024.69312477113
8,4.35,4.32947339124476,11.495183621753,36880.9324003687,50528.4927219626,32.409511129356,1492.05552533048,1024.69059694656
8,4.05,4.03089466677438,11.5006444036372,36883.2429907684,50524.0984007026,32.4071112882324,1492.06671833605,1024.68638934101
8,3.75,3.73231484789771,11.5023621600586,36881.9828650524,50519.9947106563,32.4045004757007,1492.06462613941,1024.68269555582
8,3.45,3.43373421911481,11.517273500369,36897.5906667398,50520.7359831601,32.4068182827084,1492.11436464303,1024.6804407189
8,3.15,3.13515312761849,11.525386519101,36906.7295126614,50522.0245833141,32.4087670987317,1492.13998976043,1024.67912997466
8,2.85,2.83657188227319,11.528443712533,36911.678795443,50524.5707782213,32.4110498261709,1492.14842154293,1024.67899508105
8,2.55,2.53798966013541,11.5357035137092,36912.4074449053,50515.5285035839,32.4055303745152,1492.16211645597,1024.67203599853
8,2.25,2.23940661538935,11.5396729585695,36919.7885580369,50520.140943651,32.4093886294883,1492.17560683334,1024.6729593554
8,1.95,1.94082256503321,11.5404049517122,36911.4478375236,50507.7158919034,32.4007284547956,1492.16282894635,1024.66474432748
8,1.65,1.64223803055778,11.5384336165962,36916.8005020983,50517.7656074045,32.4078062910329,1492.1595167839,1024.66924691288
8,1.35,1.34365374502572,11.5451877643357,36921.9311794273,50515.4487336625,32.4070288316708,1492.17713234431,1024.66606326987
8,1.05,1.04506754656227,11.574947449873,36943.7687749222,50504.1993916118,32.40242591447,1492.27012205319,1024.65572799262
8,0.75,0.746479855905536,11.6314934866771,37009.3515480159,50515.7557409941,32.417041674452,1492.47903608717,1024.65543208395
8,0.45,0.447890019308521,11.6558630939169,37019.1675462402,50495.5611758375,32.4054268104783,1492.54471345289,1024.64061024823
8,0.15,0.14929498810965,11.6265430444626,36978.02734375,50479.8218314798,32.3910947297093,1492.42089232327,1024.63347346772
9,0.15,0.149324116985292,11.79111370138,36906.4965829741,50156.8080848688,32.178418795093,1492.73646227875,1024.43822808793
9,0.45,0.447945158934617,11.5254527837473,36887.4404107417,50495.5279119162,32.3909950158819,1492.07444045762,1024.65312328255
9,0.75,0.746533372595204,11.4803149128584,36836.1522713164,50487.7114675517,32.3802588120775,1491.90936590413,1024.65430598824
9,1.05,1.04512010431285,11.451343536377,36814.01171875,50497.4688820607,32.3838496993262,1491.81765940288,1024.66368407069
9,1.35,1.34370362029061,11.4451742172241,36822.57421875,50517.7640244995,32.3975089511226,1491.81748192602,1024.67676676492
9,1.65,1.64228592029369,11.427562713623,36795.26171875,50504.698884218,32.3860844190114,1491.74729961982,1024.67241957695
9,1.95,1.94086821252953,11.4174242019653,36788.427734375,50509.3764050309,32.3881538777411,1491.71935623886,1024.67720975387
9,2.25,2.23944916581408,11.4072856903076,36781.59375,50514.0565309872,32.3902236215124,1491.69140448662,1024.68199929871
9,2.55,2.53802875865624,11.4038419723511,36782.53125,50520.12268092,32.3940359533622,1491.68890268556,1024.68693707125
9,2.85,2.83660709962631,11.4046382904053,36787.09375,50525.2839714322,32.3976812484455,1491.70099773943,1024.69098149844
9,3.15,3.13518521073519,11.3920936584473,36768.51953125,50517.1808419923,32.3903600321376,1491.65336276581,1024.68890446007
9,3.45,3.43376380366996,11.3918609619141,36765.501953125,50513.3579065962,32.3874816581511,1491.65403537768,1024.68806403123
9,3.75,3.73234269826336,11.3916282653809,36762.484375,50509.5349223106,32.3846033072335,1491.65470799686,1024.68722362543
9,4.05,4.03091844940845,11.3725605010986,36769.203125,50545.2497960508,32.4077905388171,1491.62090281056,1024.71003003909
9,4.35,4.32949048946566,11.3616056442261,36759.171875,50546.6840967693,32.4074455263996,1491.5871619286,1024.71308590457
9,4.65,4.62806211321509,11.3592014312744,36755.0546875,50544.3646183674,32.4053928032134,1491.58123747087,1024.71327728886
9,4.95,4.9266337380069,11.3567972183228,36750.9375,50542.0448331992,32.4033398372897,1491.57531207595,1024.71346843334
9,5.25,5.22520321824743,11.3538064956665,36765.4765625,50566.1993976925,32.420099440416,1491.58992852778,1024.72838758919
9,5.55,5.52377180585453,11.3536357879639,36752.61328125,50548.7449668215,32.4075070246419,1491.5791499638,1024.71998527297
9,5.85,5.82234087555404,11.3530416488647,36757.484375,50556.2708205296,32.4126803769264,1491.5882267432,1024.72546806365
9,6.15,6.12090806822301,11.3509259223938,36763.662109375,50567.7106930678,32.4204720566213,1491.5951309908,1024.73325940037
9,6.45,6.41947304746251,11.3488101959229,36769.83984375,50579.1518973493,32.4282647084151,1491.60203643902,1024.74105152051
9,6.75,6.71803867205532,11.3513689041138,36755.56640625,50555.9591211027,32.4118903540536,1491.5962533225,1024.72921916795
9,7.05,7.01660552074977,11.3467702865601,36753.7265625,50559.824535621,32.413998169196,1491.58765402092,1024.73303847964
9,7.35,7.3151714006575,11.3477988243103,36757.46484375,50563.5362149712,32.4166359726185,1491.59935682113,1024.73625894248
9,7.65,7.61373639904555,11.3488273620605,36761.203125,50567.2476842676,32.4192736594966,1491.6110593719,1024.73947926452
9,7.95,7.91230116883916,11.3496341705322,36758.8125,50562.8369291808,32.4160941414299,1491.61500065321,1024.73821779342
9,8.25,8.21086606170432,11.3478288650513,36756.1796875,50561.7265668946,32.4149711938413,1491.61228316622,1024.73902413457
9,8.55,8.50942978817237,11.3430824279785,36759.1171875,50572.371317631,32.4218960535364,1491.60895141318,1024.74661418428
9,8.85,8.80799264140062,11.3449125289917,36757.95703125,50568.2287746997,32.4190243310416,1491.61683907132,1024.74540814928
9,9.15,9.10655532935312,11.3451676368713,36760.177734375,50570.9288531148,32.420852830486,1491.62486705005,1024.74813841391
9,9.45,9.40511727861036,11.345422744751,36762.3984375,50573.6288936263,32.4226813144636,1491.63289501924,1024.75086864636
9,9.75,9.70367793641299,11.3393430709839,36762.4296875,50582.1330007118,32.4279275557702,1491.6228864484,1024.75739343536
9,10.05,10.0022378123826,11.3472537994385,36768.72265625,50579.7808812973,32.4270248078646,1491.6543916846,1024.75662532261
9,10.35,10.300798128713,11.3458766937256,36763.0703125,50573.9215238773,32.4225638629265,1491.64916144899,1024.754760199
9,10.65,10.5993587139952,11.3462352752686,36762.36328125,50572.4499426555,32.4214293758119,1491.65399245951,1024.75516874959
9,10.95,10.897918474792,11.3421297073364,36763.46875,50579.6840279541,32.4259947131201,1491.65006653197,1024.76080971153
9,11.25,11.1964769624799,11.3393478393555,36763.248046875,50583.2523596646,32.4280965049336,1491.6478075677,1024.76429794782
9,11.55,11.4950344906407,11.3365659713745,36763.02734375,50586.8212377464,32.4301985272673,1491.64554831075,1024.767786325
9,11.85,11.7935936746117,11.3430004119873,36749.6875,50559.5122628876,32.4113323222261,1491.65032026543,1024.75332101268
9,12.15,12.0921527063125,11.3427095413208,36768.5625,50585.8849877374,32.4299788380894,1491.67663992158,1024.76922132376
9,12.45,12.3907107359481,11.3464183807373,36759.7890625,50568.6539419545,32.4179879824208,1491.68014134637,1024.76058953145
9,12.75,12.6892701036335,11.3400564193726,36750.73046875,50565.0432193035,32.4145633604607,1491.65873127821,1024.76042561232
9,13.05,12.98782805539,11.3369965553284,36759.09375,50580.809140388,32.4253307847442,1491.66590833836,1024.77069925251
9,13.35,13.2863830705656,11.3339366912842,36767.45703125,50596.577716928,32.4361001514071,1491.67308773877,1024.78097446687
9,13.65,13.584937576526,11.3300666809082,36753.0546875,50582.1459265503,32.4252421524793,1491.65145495556,1024.77458463252
9,13.95,13.8834920862485,11.3262128829956,36755.90234375,50591.4316779159,32.431297653882,1491.65019447728,1024.78133833112
9,14.25,14.1820465339734,11.3250093460083,36745.109375,50578.2517837643,32.4216367753187,1491.63932073689,1024.77539992541
9,14.55,14.480600790143,11.3066730499268,36732.75,50586.7749841569,32.4254933231171,1491.58475911183,1024.78304304632
9,14.85,14.7791518034727,11.2892837524414,36731.109375,50608.7549503218,32.4390472078685,1491.54513692954,1024.79805188894
9,15.15,15.0777007183258,11.2864346504211,36725.96484375,50605.6398176939,32.436373508503,1491.53689204975,1024.79783899493
9,15.45,15.3762497520167,11.2835855484009,36720.8203125,50602.5241958459,32.4336994388756,1491.5286458079,1024.79762573553
9,15.75,15.6747963829491,11.2674722671509,36723.3515625,50628.4960969861,32.4502389334705,1491.49704978614,1024.81472438533
9,16.05,15.9733403392422,11.2657823562622,36721.9609375,50628.938012086,32.450233435153,1491.49606548966,1024.81637769301
9,16.35,16.2718847200072,11.2605600357056,36708.94921875,50618.2877244628,32.4419139895697,1491.47271614088,1024.81219990733
9,16.65,16.5704282684387,11.2622117996216,36722.625,50634.8388274309,32.4537770124377,1491.49770077312,1024.82248176894
9,16.95,16.8689711015096,11.2565116882324,36708.0234375,50622.6629758953,32.4443146949688,1491.47130212248,1024.81750085796
9,17.25,17.1675139060093,11.2541961669922,36711.046875,50630.0659734717,32.4491992537258,1491.47400286114,1024.82306762397
9,17.55,17.4660541470153,11.2488384246826,36719.6015625,50649.3492733505,32.4622024638875,1491.47580582902,1024.83549043258
9,17.85,17.7645941621184,11.2535009384155,36709.51171875,50628.9196471109,32.4480494921005,1491.48006536406,1024.82500826614
9,18.15,18.0631362051731,11.2444171905518,36693.6171875,50619.6816389495,32.440291465211,1491.44385421146,1024.821957006
9,18.45,18.3616772676175,11.2436571121216,36704.421875,50635.6488273976,32.4514594566811,1491.45955736553,1024.83213045054
9,18.75,18.6602164810767,11.23743724823,36699.560546875,50637.6324234512,32.4520296118672,1491.44338747217,1024.83504110549
9,19.05,18.9587549034707,11.2312173843384,36694.69921875,50639.6167005583,32.4525996613932,1491.42721404058,1024.83795136026
9,19.35,19.257297755465,11.2021589279175,36617.2265625,50573.2636490119,32.4018261155692,1491.26920341565,1024.80501941294
9,19.65,19.555833476777,11.1112871170044,36620.5625,50705.1470934081,32.4850968144611,1491.05522026074,1024.8873007795
9,19.95,19.8543565337464,11.0941219329834,36606.1796875,50709.3367660631,32.4859416530667,1491.00082356912,1024.89236088533
9,20.25,20.1528765133967,11.0645418167114,36592.6640625,50732.1904274739,32.4986178968655,1490.91696249568,1024.90882101937
9,20.55,20.4513905445529,11.0439071655273,36600.03125,50771.4536633317,32.524029073342,1490.87987086527,1024.93359733827
9,20.85,20.7499002678541,11.0544910430908,36617.07421875,50780.1846030593,32.5313739467078,1490.93091472775,1024.9387922612
9,21.15,21.0484112277779,11.0524740219116,36595.8671875,50753.6142530165,32.5120767908326,1490.90551270697,1024.92549523647
9,21.45,21.3469213415626,11.0478515625,36614.390625,50785.8152954244,32.5343467592487,1490.92100167892,1024.94499253548
9,21.75,21.6454307022763,11.0615167617798,36610.015625,50760.5044275364,32.5177993363897,1490.95411100297,1024.93105625313
9,22.05,21.9439423753713,11.0567865371704,36601.03125,50754.704960006,32.5129817397593,1490.93659967554,1024.92950301558
9,22.35,22.2424544251547,11.0567455291748,36598.51171875,50751.2688425205,32.5104016131263,1490.93828699326,1024.92885927687
9,22.65,22.5409661806004,11.0547671318054,36598.623046875,50754.2080539328,32.512135033772,1490.93834982463,1024.93191395085
9,22.95,22.8394771031167,11.052788734436,36598.734375,50757.1475879236,32.5138685938385,1490.93841254674,1024.93496871573
9,23.25,23.1379852601014,11.0421800613403,36606.390625,50782.7087078243,32.5306989819554,1490.92627452967,1024.95129489592
9,23.55,23.4364927869963,11.0439853668213,36591.6875,50759.7691093323,32.5144415897107,1490.91798770413,1024.9396853011
9,23.85,23.734999459358,11.0398921966553,36608.68359375,50789.1136216377,32.5347371811412,1490.93296109266,1024.9575529536
9,24.15,24.0335043469237,11.050539970398,36612.25,50779.0591071081,32.5287059596387,1490.9681230491,1024.95233152329
9,24.45,24.3320099960932,11.0559034347534,36617.15234375,50778.3037665555,32.5286745891259,1490.99190388404,1024.95271253202
9,24.75,24.6305150288951,11.0651760101318,36631.484375,50785.1179829388,32.5344981600324,1491.03649003931,1024.9569540259
9,25.05,24.9290217326512,11.0977249145508,36646.58203125,50760.2378238496,32.5204773339407,1491.13903892585,1024.94162751141
9,25.35,25.2275337196005,11.123197555542,36646.8671875,50724.8384243294,32.4981145436355,1491.20659929637,1024.92106367929
9,25.65,25.526047220244,11.1262331008911,36662.41796875,50742.0990535624,32.5106438571928,1491.23728632551,1024.93162263877
9,25.95,25.824561015281,11.1378345489502,36657.96875,50719.6532492079,32.4958794624871,1491.26521616003,1024.91943184542
9,26.25,26.1230770211224,11.1368751525879,36651.85546875,50712.541294713,32.4905723452109,1491.26039839499,1024.91683104496
9,26.55,26.4215938412304,11.1359157562256,36645.7421875,50705.428962578,32.4852651355603,1491.25558032078,1024.91423017506
9,26.85,26.7201107603701,11.1329822540283,36643.80859375,50706.8698843212,32.4858220557526,1491.2508837891,1024.91654072954
9,27.15,27.0186265904672,11.1302499771118,36646.3359375,50714.2020339122,32.4906003755191,1491.25197430047,1024.92209811331
9,27.45,27.3171411448181,11.1254529953003,36643.97265625,50717.6652719305,32.4923797654992,1491.24219956557,1024.92569077205
9,27.75,27.6156557832097,11.1303424835205,36642.91796875,50709.3421346107,32.4868946663211,1491.25771849095,1024.92191073075
9,28.05,27.9141706771715,11.1200675964355,36632.84375,50709.8216970323,32.4859062814048,1491.22536062391,1024.92432551637
9,28.35,28.2126826435688,11.0980396270752,36629.9375,50736.7406629554,32.5023748490227,1491.17268513978,1024.94240395634
9,28.65,28.5111930022635,11.0847911834717,36604.7109375,50720.4139707846,32.4890572896649,1491.11499419025,1024.93575523281
9,28.95,28.8097014019859,11.0694580078125,36612.484375,50752.7509383006,32.5101626179575,1491.09140096018,1024.95624633859
9,29.25,29.1082064724023,11.0706386566162,36615.7734375,50755.6489172168,32.5122396232644,1491.10299604177,1024.95900788099
9,29.55,29.4067118948815,11.0685205459595,36605.515625,50744.4096277199,32.5038552572899,1491.09038495325,1024.95421834545
9,29.85,29.7052164867125,11.0600938796997,36608.5546875,50760.4816693351,32.5141840562939,1491.07810693493,1024.96510197394
9,30.15,30.0037186981834,11.0612125396729,36615.796875,50768.9485409247,32.5202214474079,1491.09425477587,1024.97095490062
9,30.45,30.3022216624705,11.0775680541992,36618.74609375,50750.0201215583,32.5085384314444,1491.14267753891,1024.96032182043
9,30.75,30.6007269172604,11.070969581604,36603.546875,50738.2353448958,32.4992374988069,1491.11319943142,1024.95561485479
9,31.05,30.8992303622484,11.0551691055298,36606.92578125,50765.1561335148,32.5164242596145,1491.08322752716,1024.97314023584
9,31.35,31.1977306526812,11.0374116897583,36591.18359375,50768.3291862899,32.5164565783243,1491.02568329213,1024.97766826109
9,31.65,31.4962280015277,11.0402851104736,36613.6796875,50795.491177815,32.5360204453217,1491.06430847863,1024.99373176071
9,31.95,31.7947238614561,11.0478563308716,36613.486328125,50784.5542770445,32.5289980256605,1491.08744662274,1024.98828335015
9,32.25,32.0932213645937,11.0554275512695,36613.29296875,50773.6219695179,32.5219779945941,1491.11058383261,1024.98283639081
9,32.55,32.3917209950533,11.0549612045288,36599.71484375,50755.4489327155,32.5088489838894,1491.09806830834,1024.97406343125
9,32.85,32.6902211002002,11.0510740280151,36601.3828125,50763.2349372687,32.5138091300319,1491.09529756222,1024.97996614183
9,33.15,32.9887182946718,11.0378150939941,36603.6484375,50785.055006845,32.5276570252459,1491.07023205516,1024.99444268942
9,33.45,33.2872158376725,11.0498285293579,36594.1015625,50754.8899056466,32.5074628872946,1491.09314717926,1024.97796230577
9,33.75,33.5857154214504,11.0341320037842,36578.5078125,50755.3613455413,32.5058137718004,1491.04082525382,1024.9808169569
9,34.05,33.8842110521826,11.0268955230713,36600.828125,50796.5335252953,32.5341577586122,1491.05442223214,1025.00550060319
9,34.35,34.1827052438356,11.0407934188843,36596.1015625,50770.3883446206,32.5170531290426,1491.08770367292,1024.99108981329
9,34.65,34.4812017731814,11.0455293655396,36598.16796875,50766.5841131172,32.5147767832082,1491.10657749793,1024.98983543372
9,34.95,34.7796983664678,11.0350227355957,36586.26953125,50764.8764365976,32.5121889330768,1491.07139966368,1024.99104040809
9,35.25,35.078192227343,11.0136032104492,36583.86328125,50791.7287079946,32.5286474901587,1491.02070938653,1025.00899097975
9,35.55,35.3766835400299,11.0102763175964,36578.40625,50788.8441724147,32.5260701172396,1491.0108191974,1025.00893075012
9,35.85,35.6751749270672,11.0069494247437,36572.94921875,50785.9591037965,32.5234923022958,1491.0009272657,1025.00887006964
9,36.15,35.9736652033641,10.9980821609497,36571.8359375,50796.9226999164,32.5301190220866,1490.98259678371,1025.01694908863
9,36.45,36.2721540343826,11.0014381408691,36576.88671875,50799.2022091301,32.5320150145693,1491.00165063654,1025.01918604675
9,36.75,36.5706421346727,11.0013132095337,36579.234375,50802.63900667,32.5343209143618,1491.00892827762,1025.02235755411
9,37.05,36.8691301188153,11.0008487701416,36574.5,50796.7190350442,32.5299216594795,1491.0069288648,1025.02037349197
9,37.35,37.1676174963616,10.9975566864014,36577.66015625,50805.753950056,32.5358377883357,1491.00739293681,1025.02691350631
9,37.65,37.4661036741972,10.9962863922119,36577.3125,50807.0639585668,32.5364922922553,1491.00864284167,1025.02900306625
9,37.95,37.7645885504498,10.99427318573,36582.8203125,50817.5566203728,32.5435989080654,1491.0150495191,1025.03624288164
9,38.25,38.0630733798864,10.998611971038,36577.5882424357,50804.1647159389,32.5344497747865,1491.02425785252,1025.02971433936
9,38.4045268700216,38.2168206543962,11.0087375640869,36582.23046875,50796.3246470977,32.5300052351227,1491.05713549614,1025.02516360989
9,38.4045268700216,38.2166576858035,11.0087375640869,36582.23046875,50796.3246470977,32.5300052351227,1491.05713549614,1025.02516360989
9,38.25,38.0629104113017,10.998611971038,36577.5882424357,50804.1647159389,32.5344497747865,1491.02425785252,1025.02971433936
9,37.95,37.7644233773667,11.0046647122603,36574.8412551959,50791.809266233,32.5264971116178,1491.03107006212,1025.02110173847
9,37.65,37.465936228862,11.0049321039512,36586.4401551148,50807.5394358261,32.5378606386995,1491.04076699415,1025.02853771514
9,37.35,37.1674492690012,11.0062373010588,36581.055737134,50798.220640592,32.5315053736295,1491.03276944556,1025.02200764672
9,37.05,36.8689614646252,11.0089628800274,36586.1995233103,50801.518007067,32.5343056078725,1491.04081031388,1025.02234768158
9,36.75,36.5704737235046,11.0069045826203,36585.1319272284,50802.9395352234,32.5352005096628,1491.02969549683,1025.02205236624
9,36.45,36.2719855303904,11.0086203497824,36584.539346172,50799.69600445,32.5332214441369,1491.02841825963,1025.01885359692
9,36.15,35.973497667337,11.0055058216301,36589.2636200156,50810.6507394693,32.5407814001404,1491.02161250012,1025.02392954972
9,35.85,35.675010037346,11.0076318981347,36588.2674408269,50806.2673273472,32.5380392169746,1491.02086178569,1025.02006456933
9,35.55,35.3765218139508,11.0048439602895,36585.9818605024,50807.0273833903,32.5383761045107,1491.00650292073,1025.01946422425
9,35.25,35.0780329040534,11.0087477871826,36586.1559035059,50801.7608939581,32.5352163688325,1491.01151439978,1025.01495987229
9,34.95,34.7795430087444,11.0124185811067,36588.4733891264,50799.8002226959,32.5343834777624,1491.01850735331,1025.01230660772
